Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C5,D2C4,D2C3,D2C2,D2C1,CompSelected,Correct,Cue1Order,Cue2Order,Cue3Order,Cue4Order,Cue5Order,Cue1Sel,Cue2Sel,Cue3Sel,Cue4Sel,Cue5Sel,GetBonus,Ncues,order,,C1_NC2,NC1_C2,C1_C2,NC1_NC2,,C3_NC4,NC3_C4,C3_C4,NC3_NC4,,Sel_Either_Primacy,Sel_Either_Recency,,,C1 OR C2,C1_C2_NC3_NC4,C3 or C4,C3_C4_NC1_NC2,Sel_EitherLowHigh
15,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,0,1,2,3,4,0,1,1,1,1,0,4,14,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
15,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,2,1,3,0,0,1,1,1,0,0,0,3,22,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
15,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,2,1,3,4,0,1,1,1,1,0,0,4,5,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,27,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,37,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,32,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
15,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,0,1,2,3,4,0,1,1,1,1,0,4,24,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
15,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,0,1,2,0,0,0,1,1,0,0,0,2,0,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,2,1,3,4,0,1,1,1,1,0,0,4,25,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,2,1,3,4,0,1,1,1,1,0,0,4,13,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,2,1,3,0,0,1,1,1,0,0,0,3,9,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
15,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,0,1,2,3,4,0,1,1,1,1,0,4,29,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
15,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,31,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,39,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,3,0,0,1,1,1,0,0,3,21,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
15,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,35,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,3,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
15,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,4,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
15,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,0,1,2,0,0,0,1,1,0,0,0,2,12,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,10,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,15,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,30,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,1,1,1,0,0,0,3,34,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
15,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,28,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,2,1,0,3,4,1,1,0,1,1,0,4,38,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
15,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,20,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,2,1,3,0,0,1,1,1,0,0,0,3,18,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
15,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,26,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,0,1,2,0,0,0,1,1,0,0,0,2,36,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,2,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,7,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
15,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,1,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,1,2,3,0,0,1,1,1,0,0,3,11,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
15,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,8,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,16,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
15,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
15,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,23,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,3,1,0,2,0,1,1,0,1,0,0,3,13,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,3,1,4,2,0,1,1,1,1,0,0,4,9,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,38,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
16,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,4,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,2,0,2,0,0,1,0,1,0,0,1,0,0,2,28,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,2,0,3,1,0,1,0,1,1,0,0,3,33,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
16,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,0,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,3,0,2,1,0,1,0,1,1,0,0,3,39,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
16,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,2,0,0,1,0,1,0,0,1,0,0,2,18,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,2,4,0,1,3,1,1,0,1,1,0,4,17,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
16,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,2,31,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
16,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,2,3,0,1,4,1,1,0,1,1,0,4,23,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,4,2,0,1,3,1,1,0,1,1,0,4,2,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,2,3,0,1,0,1,1,0,1,0,0,3,19,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,3,2,0,1,0,1,1,0,3,6,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,0,2,15,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,2,0,0,1,0,1,0,0,1,0,0,2,24,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,1,0,3,2,0,1,0,1,1,0,0,3,11,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
16,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,2,0,2,3,0,1,0,1,1,0,1,0,0,3,14,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,21,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
16,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,34,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
16,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,7,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,20,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,2,0,0,1,0,1,0,0,1,0,0,2,3,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
16,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,4,1,0,3,2,1,1,0,1,1,0,4,36,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,2,3,0,1,4,1,1,0,1,1,0,4,25,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,26,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
16,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,1,0,0,2,0,1,0,0,1,0,2,5,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
16,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,2,0,3,1,4,1,0,1,1,1,0,4,32,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
16,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,35,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,27,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
16,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,2,3,0,1,0,1,1,0,1,0,0,3,16,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,22,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,37,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
16,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,8,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
16,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,2,3,0,1,4,1,1,0,1,1,0,4,12,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
16,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,10,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,0,1,2,4,3,0,1,1,1,1,0,4,7,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,0,1,3,4,2,0,1,1,1,1,0,4,25,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,6,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,3,2,0,1,0,1,1,0,1,0,0,3,2,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
17,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,38,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,3,2,0,1,0,1,1,0,3,22,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,2,1,2,0,4,1,3,1,0,1,1,1,0,4,1,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,4,1,3,0,2,1,1,1,0,1,0,4,4,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
17,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,20,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
17,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,0,1,2,3,0,0,1,1,1,0,0,3,32,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,1,2,3,0,0,1,1,1,0,0,3,37,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,0,1,3,4,2,0,1,1,1,1,0,4,27,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,34,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,39,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
17,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,14,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,0,1,3,2,0,0,1,1,1,0,0,3,24,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,19,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
17,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,8,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
17,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,11,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,5,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
17,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,18,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
17,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,36,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
17,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,2,12,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,1,0,0,1,3,4,2,0,1,1,1,1,0,4,17,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,0,0,2,3,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,15,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,35,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,3,1,2,4,0,1,1,1,1,0,0,4,23,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
17,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,0,2,3,1,0,0,1,1,1,0,0,3,31,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,3,1,0,0,2,1,1,0,0,1,0,3,13,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
17,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,1,3,4,2,0,1,1,1,1,0,4,33,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
17,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,26,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
17,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,2,10,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,16,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,0,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
17,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,2,28,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
17,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,9,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
18,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,3,2,0,0,1,1,1,0,0,1,0,3,18,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
18,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,4,3,2,0,1,1,1,1,0,1,0,4,7,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,2,0,3,2,0,0,1,1,1,0,0,1,0,3,17,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
18,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,27,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,0,2,0,0,1,0,1,0,0,1,0,2,28,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,4,3,2,0,1,1,1,1,0,1,0,4,34,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,3,2,0,1,0,1,1,0,1,0,3,35,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
18,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,0,2,0,0,1,0,1,0,0,1,0,2,20,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,3,2,0,4,1,1,1,0,1,1,0,4,3,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
18,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,1,1,4,3,2,0,1,1,1,1,0,1,0,4,38,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,15,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,2,0,0,2,0,0,1,0,1,0,0,1,0,2,32,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,9,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,3,2,0,0,1,1,1,0,0,1,0,3,2,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
18,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,2,36,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
